id_publicacion,id_city,house_lat,house_long,rooms,bathrooms,squared_meters,builded_squared_meters,house_details,address,price
768170915,30,25.744267,-100.4355,3,4,144,325,"Casa nueva en Cumbres Elite Premier Fraccionamiento Olimpo, 144m2 terreno, 325m2 construcción, 8m frente, 18m fondo 
 
3 plantas, 3 recamaras con baño propio, 3 vestidores, sala/comedor, sala estancia/tv, área de cocina, área de lavandería en 2da planta, cuarto de servicio con baño completo, jardín delimitado por banqueta, sky bar con terraza, área de asador, 2 bodegas, cochera para 2 autos. 
 
CR177210288","Fraccionamiento Olimpo, Cumbres Elite Premier, García, Nuevo León",3700000.00
768170949,25,25.739633,-100.4068,4,5,378,378,"Casa en Cumbres Elite Arriba de Leones de 239m2 terreno, 378m2 construcción 
 
Residencia con acabados de primera la cual consta de 3 plantas; PLANTA 1: sala, comedor, antecomedor, cocina, estudio, estancia familiar, jardín, terraza, preparación para alberca. PLANTA 2: consta de 4 recámaras con su baño y vestidor, área de lavandería. SóTANO: amplio cuarto de juegos, baño, terraza con área de asador y cochera para 3 autos. Equipada con ventanería de lujo duo vent, puerta principal de acero-pivote, puertas de madera semi sólidas. 
 
Casa de diseño exclusivo ubicada en esquina en Cima de la Montaña en una Colonia de alta plusvalía, cuenta con increíbles vistas panorámicas y construcción con materiales de la mejor calidad. 
 
Gran oportunidad. Conocela !! 
 
CR177210215","Arriba De Leones, Cumbres Elite, Monterrey, Nuevo León",8700000.00
768170989,25,25.686358,-100.3761,3,3,265,365,"Casa a estrenar de Colinas de San Jerónimo 265m2 terreno, 365m2 construcción, 12.5m frente, 22m fondo 
Tiene 2 plantas, cuenta con 3 recámaras ubicadas en 2do piso cada una con su baño y amplio walk in closet, sala tv, sala, comedor, cocina con estufa, isla y campana, jardín con hermosa palapa con preparación para asador, bodega, espacio amplio de lavandería y una cochera para 3 autos 
 
Casa de acabados de lujo y de estilo moderno. Ubicada cerca de comercios y escuelas. 
 
THO1984811","Colinas De San Jerónimo, Colinas De San Jerónimo, Monterrey, Nuevo León",9150000.00
768171017,28,25.780127,-100.2813,3,5,405,685,"Casa con acabados de lujo de 3 niveles; cuenta con 3 recámaras con su baño y vestidor, en el primer piso hay un medio baño en la entrada de visitas y en el patio hay otros dos medios baños, adicional 2 baños completos: el de servicio y el que esta en el patio, 4 vestidores en total, sala tv, 2 sala, un comedor, cocina al gusto, área de lavandería con boiler, recámara de servicio, baño de servicio, un portón, jardín con 160cm (con alberca por construir) y equipada con dos cocheras con capacidad para 3 autos. 
 
Medidas: 685m2 construcción, 405m2 terreno, 18m frente x 22.5m fondo 
 
THO2155497","La Encomienda, La Encomienda, General Escobedo, Nuevo León",17550000.00
768171026,25,25.73858,-100.4076,3,4,144,272,"Casa en fraccionamiento privado con vigilancia 24/7, es de 3 plantas, tiene 3 recámaras de espacios amplios, todos los vestidores cuenta con muebles de madera, 4 baños completos y 2 medios baños, sala tv, sala, comedor, área de cocina, lavandería y jardín. 
Equipada con modernos accesorios de iluminación led en toda la casa, amplios ventanales, picos de seguridad en barda trasera, preparación para minisplits en todas las áreas, pisos de porcelanato, mármol en baños, puertas de cristal templado en todos los baños, 2 terrazas con increíbles vistas y espacio en cochera para 2 autos. 
 
Medidas: 272m2 construcción, 144m2 terreno, 8m frente x 18m fondo. 
 
THO2190085","Cumbres Elite, Cumbres Elite, Monterrey, Nuevo León",3750000.00
768171060,25,25.597249,-100.2505,3,4,160,285,"Casa en venta completamente nueva en privada con vigilancia 24/7. 
Es de 2 plantas; cuenta con sala, comedor, cocina, lavandería, patio, cuarto de servicio, 3 recámaras con baño vestidor, jardín y espacio en cochera para 2 autos. Ubicada cerca de avenidas principales, colegios, comercios y dentro de una zona de gran plusvalía. 
 
A entregarse en máximo 6 meses. 
285m2 construcción, 160m2 terreno, 8m frente x 20m fondo 
 
THO2261745","Contry Sur, Contry Sur, Monterrey, Nuevo León",4350000.00
768171070,25,25.745343,-100.4102,3,4,160,276,"Residencia IMPECABLE Y EQUIPADA CON ACABADOS DE LUJO Y MUY ALTA PLUSVALíA de 3 niveles dentro de FRACCIONAMIENTO PRIVADO CON SEGURIDAD 24/7 
 
1ER NIVEL: Cochera techada de Doble altura para 2 autos con portón eléctrico de 2 hojas, con iluminación en banqueta y cochera, acabado en piedra en uno de los muros, barandal de acero hasta el acceso a la residencia, puerta de seguridad de 2 hojas, área de pasillo recibidor, medio baño con acabado de granito, área de sala comedor con sistema multimedia (audio Bosé), y ventanal de pared a pared de piso a techo, con acceso a area de patio, área de comedor con pared de acabado cantera, Cocina (ampliada) con un Diseño único de Lujo, cubierta de Granito al igual que en sus paredes, mobiliario de piso a techo, de Alta Iluminación, con Barra Desayunadora de granito hasta para 8 personas, equipada con: cubierta de granito, estufa, campana y Refrigerador de acero inoxidable, Lavanderia techada. 
Area de patio la cual cuenta con: piso cerámico, hermosa Fuente con acabados de lujo e iluminacion de 4x3; Pasillo por un costado con iluminación, dando acceso a lavandería y Cochera. 
 
2DO NIVEL: Amplísima estancia en la parte central, con Closet para blancos y zinc, persianas cheer elegance, 2 candiles, 3 Recámaras con su baño completo; acabados en granito y porcelanato tipo duela,y mueble bajo lavabo, closets de madera, excelente calidad, persianas Sheer elegance. La Recámara principal cuenta con Sistema multimedia (audio Bosé), closet vestidor con muebles de lujo, persiana Sheer elegance y zona de balcón. 
 
3ER NIVEL: Gran estancia multiuso (puede ser usada como 4ta recamara ) con baño completo y acabados en granito y porcelanato tipo dulea, 2 Hermosas y grandes terrazas para area social. 
 
EQUIPADA CON: Porton eléctrico de 2 hojas. Alta iluminación en: cochera, cocina de lujo, patio. Acabado de piedra en pared de cochera. Barandal de acero en entrada principal. Barandal de acero en escalera a acceso a 2 nivel. Cocina de lujo con Diseño único, (equipada). Fuente con iluminación de 4x3, faroles (2). Sistema multimedia., audio Bosé en: sala comedor, recámara principal y terraza principal. Persianas cheer elegance en todas las áreas de la residencia. 6 candiles. Espejos en baños. Acabados de lujo 
 
Amenidades: Casa club, Alberca con chapoteadero, Area de Asadores, 2 áreas de juegos infantiles, 2 parques, uno de ellos lineal, Amplia área de estacionamiento. 
 
276m2 construcción, 160m2 terreno, 9m frente x 18m fondo. 
 
THO2269580","Cumbres Madeira, Cumbres Madeira, Monterrey, Nuevo León",4970000.00
768171072,25,25.552525,-100.2207,3,4,305,370,"Hermosa casa para estrenar en El Uro Carretera Nacional. 
Se encuentra en el exclusivo fraccionamiento Sienna con hermosas vistas e increíbles áreas verdes, asadores, alberca, área de juegos y área social. Vigilancia y accesos controlados. 
 
Consta de Dos niveles con una excelente y amplia Distribución Excelentes acabados, pisos de mármol. 
Planta Baja: 
Cochera para 3 autos, medio baño de visitas, Sala/Comedor y Cocina los tres con ventanal y vista hacia el jardin. La cocina cuenta con una amplia alacena. Un Estudio con baño completo que puede ser una 4ta recámara en planta baja. Pasillo que conecta con el jardín y un cuarto de servicio y baño completo de servicio con entrada por el pasillo lateral. 
 
Planta Alta: 
Cuenta con 3 habitaciones, con su baño y vestidor cada una, family room y lavandería 
 
 
370m2 construcción, 305m2 terreno, 14m frente x 21.8m fondo 
 
THO2272247","Sienna Residencial, El Uro, Monterrey, Nuevo León",10500000.00
768171118,29,25.735381,-100.30909,9,10,660,1100,"Casa venta en colonia Anahuac dentro de principal avenida residencial - NEGOCIABLE !! 
2 plantas; tiene 9 recamaras con su baño y vestidor, una bodega. Area de sala, comedor, cocina, lavandería con cuarto de servicio, jardín y una cochera para 8 autos. 
La casa cuenta con su propia caseta de vigilancia y con su baño completo. Hace 5 años de su última remodelación en plomería y electricidad. 
 
1100m2 construcción, 660m2 terreno, 25m frente x 26m fondo 
 
 
THO2312114","Anahuac, Anahuac, San Nicolás De Los Garza, Nuevo León",20000000.00
768171128,25,25.745343,-100.4102,3,3,129,190,"Casas en Cumbres Jade en Monterrey con disponibilidad desde $2,620,000 
Disponibles de 2 y 3 plantas; 3 recámaras, 1 vestidor, 2 closets, 3 baños en total. área de sala, comedor, sala tv, cocina, lavandería, jardín y cochera para 2 autos. Se entrega con cocina y closets. 
 
Ubicada en sector privado de 59 casas; con acceso controlado, caseta, barda perimetral y cerco eléctrico, palapa, cancha, juegos infantiles y asador. - Precio con bono ya incluido. 
 
190m2 construcción, 129m2 terreno, 7m frente x 18.5m fondo 
 
 
TLA2319168","Cumbres Madeira, Cumbres Madeira, Monterrey, Nuevo León",2620000.00
768171153,29,25.725156,-100.2259,3,3,122,159,"Casa en Fraccionamiento privado con caseta de vigilancia 24/7 
Primer piso: cochera para 2 autos, Areas de cocina, sala, comedor, lavanderia cerrada. Pequeño patio con piso ceramico 
Segundo piso: area de sala tv / estudio; 3 recamaras: la principal con baño y walk in closet, las secundarias comparten baño. 
Cuenta con un Pasillo lateral para pasar al patio cerca del parque de fraccionamiento. Lavanderia con tarja. 
 
Ubicada cerca del parque de fraccionamiento. 159m2 construcción, 122m2 terreno, 9.5m frente x 12.84m fondo 
 
THO2355259","San Benito Del Lago, San Benito Del Lago, San Nicolás De Los Garza, Nuevo León",2300000.00
768171169,25,25.712137,-100.2934,3,3,143,240,"Casa de 3 plantas ubicada en esquina muy cerca de Club Sonoma 
 
1ER NIVEL: cuarto de servicio, baño de servicio, lavanderia techada y una cochera 2 autos. 
2DO NIVEL: sala, comedor, cocina con espacio para antecomedor, medio baño de visitas, pequeña terraza. 
3ER NIVEL: 3 recamaras todas con su baño, 2 con vestidor y una con closet. Family room. 
 
240m2 construcción, 143m2 terreno, 11m frente x 13m fondo 
 
 
THO2375406","Lomas Del Paseo, Lomas Del Paseo 1 Sector, Monterrey, Nuevo León",5350000.00
768171182,25,25.73858,-100.4076,3,4,220,460,"CASA NUEVA DENTRO DE SECTOR PRIVADO - negociable - 
 
PRIMER PISO: sala, comedor, cocina, bodega pequeña con medio baño 
SEGUNDO PISO: 3 habitaciones cada una con walking closet y baño completo, área de tv. 
TERCER PISO: cuarto de juegos con baño completo, terraza de 90m2 con hermosas vistas equipada con area de asador 
 
Asi tambien tiene un saotano, cuarto de servicio, lavanderia y cochera para 2 autos. Medidas de 460m2 construcción, 220m2 terreno, 11m frente x 20m fondo. 
 
 
THO2394533","Cumbres Elite, Cumbres Elite, Monterrey, Nuevo León",7000000.00
768171206,29,25.739211,-100.2912,5,4,313,313,"Casa amplia de 3 plantas en San Nicolas: 
Cuenta con 5 recámaras: En 1er planta cuarto con baño completo, en 2da planta 4 habitaciones con 3 baños. 
Espacios para sala, comedor y cocina con cocineta. Estancia en segunda planta. En 3er planta: otra estancia, bodega, patio con asador y el cuarto de lavandería. 
 
La casa cuenta con boiler, portón y acceso a cochera para 2 autos. Se encuentra ubicada a unos metros del Gran Parque San Nicolas muy cerca de la UANL. 
 
313m2 construcción, 170m2 terreno, 10m frente x 17m fondo 
 
THO2417477","Villa Las Puentes, San Nicolás De Los Garza, Nuevo León",3290000.00
768307438,26,25.681258,-100.2316,4,2,152,165,"Casa en venta en la Colonia El Sabino 
 
Es de 2 plantas 
Cuenta con 4 recámaras y closets 
2 baños completos 
Medio baño 
Bodega 
Sala 
Comedor 
Cocina con cocineta 
Area de lavandería 
Patio 
Todos los servicios disponibles 
 
Ubicada sobre Av. Lazaro Cardenas frente Frente a Coca Cola Guadalupe. 
Medidas: 165m2 construcción, 152m2 terreno, 8m frente x 19m fondo 
 
THO2416782","El Sabino, El Sabino, Guadalupe, Nuevo León",2000000.00
768309035,30,25.766027,-100.4628,3,2,119,173,"CASA NUEVA DE AMPLIOS ESPACIOS EN PRIVALIA CUMBRES 
 
2 plantas 
3 recámaras: la principal con walk in closet y balcón 
Sala comedor 
Cocina con cocineta con granito 
Campana 
Lavandería techada 
Area de zinc 
Cochera techada para 2 autos 
2 minisplits de 1.5 ton 
 
* Se incluye closet en 2 recamaras secundarias y vestidor completo en recamara principal, y lavanetas en los 2.5 baños, todo en madera con excelentes acabados 
 
Propiedad en Fraccionamiento privado con caseta de vigilancia 24/7. 
Amenidades: casa club, alberca, áreas verdes, parques. Cerca de avenidas principales y centros comerciales. 
173m2 construcción, 119m2 terreno, 8.5m frente x 14m fondo 
 
THO2412350","Privalia Cumbres, García, Nuevo León",2270000.00
768309791,30,25.801032,-100.5861,3,4,161,227,"Santoral 1er Sector, García, N.L. 
161m2 terreno, 227.68m2 construcción, 8.5m frente, 19m fondo 
 
Casa en Venta de 2 plantas: Primera planta: cocina con área para despensa, sala, comedor, 1/2 baño de visitas, recámara de servicio con baño completo y 31.15m2 de jardín. Segunda planta: 3 recámaras, la principal con baño vestidor, las secundarias con closet de pared, estancia y estudio. 
 
Ubicada en zona con excelente plusvalía y de rápido crecimiento, cerca de escuelas, parques y centros comerciales. 
Cuota de mantenimiento de $350 mensuales: incluye vigilancia y mantenimiento. 
 
THO1968543","Santoral 1er Sector, García, Nuevo León",2750000.00
768316200,30,25.756474,-100.4602,3,3,161,300,"Casa ubicada en fraccionamiento privado con vigilancia 24 hrs 
 
De amplios espacios en todas las areas: es de 3 niveles; tiene 3 recámaras con vestidores, 3 baños completos y un medio baño. 
Espacios de sala, comedor, cocina sin equipar. Patio de aproximadamente de 20m. Ultimo nivel lavanderia y cuarto de servicio con estancia y una terraza grande 
 
Propiedad a un lado de parque infantil y canchas deportivas. 300m2 construcción, 161m2 terreno, 8.5m frente x 19m fondo. 
 
THO2408855","Santoral Ii, García, Nuevo León",3300000.00
768319828,26,25.665403,-100.2479,4,3,230,226,"Casa totalmente REMODELADA en venta en la Pastora de 2 niveles: 
NIVEL 1: sala, comedor, antecomedor, cocina, recámara y baño completo, lavandería techada, área social amplia con baño. 
NIVEL 2: estancia, baño completo, 2 recámaras y recámara principal con acceso a terraza. 
 
Recién se hicieron cambios de tuberías, luz, agua, gas, puertas, ventanas, yeso, herrería, impermeabilización y pintura. 
Medidas: 226m2 construcción, 230m2 terreno, 10m frente x 23m fondo 
 
THO2263729","La Pastora, La Pastora, Guadalupe, Nuevo León",2750000.00
768329256,30,25.765652,-100.4579,3,3,162,205,"PARA ESTRENAR Casa ubicada arriba de Leones de EXCELENTES ACABADOS 
Es de 2 plantas; cuenta con 3 recámaras cada una con su baño y vestidor, estancia, 3.5 baños en total. Area de lavandería techada con salida a pasillo lateral, jardín con patio amplio y una cochera para 2 autos. A entregarse con canceles de vidrio templado. 
 
205m2 construcción, 162m2 construcción, 9m frente x 18m fondo 
 
THO2309897","Dominio Cumbres, García, Nuevo León",2800000.00
768330707,30,25.756474,-100.4602,3,4,183,320,"Casa ubicada arriba de Leones con amplio espacio en todas las areas y con Excelentes vistas a la ciudad de monterrey 
 
Su construcción fue diseñada para tener luz natural en toda la casa. Es de 3 plantas, cuenta con 3 recámaras con su vestidor, 4 baños completos más un medio baño. Area de sala comedor, cocina, estudio, Patio de 50m. Lavanderia techadac 
Centa con preparaciones para minisplit y espacio en cochera para 2 autos. 
 
Ubicada dentro de cerrada con amenidades como: parque infantil, canchas deportivas, casa club, amplias areas verdes. 
320m2 construccion, 183m2 terreno, 9.6m frente x 19m fondo 
 
THO2347673","Santoral Ii, García, Nuevo León",3850000.00
768869554,25,25.733784,-100.4108,4,5,372,372,"CASA NUEVA EN VENTA en una de las mejores zonas de Cumbres Elite. 
 
PRIMER NIVEL 
Cocina totalmente equipada de lujo, cuarzo, isla de trabajo, campana y parrilla de gas y electrodomésticos empotrados. 
Espacio para sala, comedor y salida espacio exterior con piso, pérgolas e iluminación. 
Medio baño de visitas. 
Cochera para dos autos con portón. 
 
SEGUNDO NIVEL 
Estancia de tv. 
Lavandería. 
Amplio cuarto principal con baño y vestidor. 
Recamara secundaria 1 con baño y vestidor y recamara secundaria 2 con baño. 
 
TERCER NIVEL 
Terraza exterior con increíble vista, con piso. 
Baño completo y amplio espacio para sala de juegos o área multiusos. 
Dos bodegas. 
4 recamara con baño completo. 
 
372 construcción, 160 terreno, 
 
 
THO2439993","Cima Del Bosque, Cumbres Elite, Monterrey, Nuevo León",6990000.00
768940672,27,25.765185,-100.26527,3,2,105,140,"Casa en venta en San Nicolás, Col. Villa Luz, 3 recamaras dos en la planta baja, una en planta alta, estancia, cocina integral, lavandería techada, amplia terraza, recién remodelada, muy cercas de plaza comerciales, escuelas y parques, a 30 min de la UANL, cerca de avenidas alto flujo como Montes Berneses y Sendero, Av Santo Domingo. .","Villa Luz, Apodaca, Nuevo León",1120000.00
769199016,34,25.656484,-100.3694,4,5,528,528,"Residencia TOTALMENTE NUEVA de 2 niveles: 
 
Cuenta con sala, comedor, cocina toda equipada con refrigerador, estufa y campana, sala bar, terraza con asador y bar, jardín con riego aspersores. Así como 4 recámaras con su vestidor, 5 baños completos y dos medios baños. Estudio. Lavandería con lavadora y secadora. 
 
La casa cuenta con altura de techo planta baja 4 metros y altura de techo planta alta 3.7 metros. Equipada con baño para chofer, cuarto de servicio con baño y minisplit, 2 boilers, cisterna de 2.5 x 2.5 con equipo hidráulico. 10 climas y calefacción de 2, 3, 4 toneladas. Espacio para elevador, portones eléctricos y cochera para 4 autos 
 
VISITALA cuenta con Pisos de mármol y madera. Acabados de lujo, maderas, Ventanas dobles, cuarzo 
 
528m2 construcción, 400m2 terreno, 17.50m frente x 22.50m fondo 
 
THO2440270","Del Valle, Del Valle, San Pedro Garza García, Nuevo León",34000000.00
769226426,25,25.743644,-100.3725,3,2,260,260,"VISITA casa en Misión de Lincoln, cuenta con: 
 
2 plantas 
3 recámaras 
2 baños 
área para Sala Comedor 
área de cocina 
Lavandería techada 
Jardín con 40m2 
Cochera para un auto 
 
Propiedad con Doble terraza, doble porche, portones eléctricos, lavandería techada. 
Acceso a Av. Principales a 500m de estación Cardenal, Clinica 20 y Hospital de Cardiología. 
 
260m2 construcción, 159m2 terreno, 8m frente x 19.88m fondo 
 
THO2441432","Segundo Sector, Misión Lincoln 1 Sector, Monterrey, Nuevo León",1900000.00
769243921,25,25.686358,-100.3761,5,5,540,540,"Casa REMODELADA en Colinas de San Jerónimo: 
 
Es de 2 plantas5 recámaras cada una con su baño y vestidor: 3 en segunda planta y 2 en sótano. Sala TV. 
áreas de sala, comedor, Cocina integral con barra desayunadora en mármol. área de lavandería, cuarto de servicio con baño. Patio Exterior. Cochera para 2 autos 
 
Propiedad con carpintería de lujo; duela en sala y recámaras. Piso de porcelanato en las demás áreas, canceles, acabados de mármol y granito en baños. Iluminación natural en todas las áreas, de espacios amplio. 
 
THO2441468","Colinas De San Jerónimo, Colinas De San Jerónimo, Monterrey, Nuevo León",9900000.00
769381585,27,25.795519,-100.1514,3,3,132,132,"OPORTUNIDAD CASAS con COCHERA ABIERTA (5 casas de 8) 
 
Casas a Estrenar en Fraccionamiento Residencial Privado en el municipio de Apodaca cerca de una de las zonas industriales de Nuevo León, y también cerca de uno de los centros comerciales más grandes de la ciudad. 
 
Las propiedades que se encuentran en el fraccionamiento Residencial Valle Azul 
Constan de 2 plantas, 3 recámaras, 3 baños completos (2 en planta alta - 1 baño en la planta baja). áreas de: cocina, sala-comedor, área de lavandería techada, área de jardín; equipada con una cochera con espacio para 2 autos. El fraccionamiento es privado con vigilancia 24/7. 
 
132m2 construcción, 112m2 terreno (7m frente x 16m fondo) 
 
 
THO2441395","Residencial Valle Azul, Residencial Valle Azul, Apodaca, Nuevo León",1375000.00
769405659,27,25.795519,-100.1514,3,3,159,159,"VISITA CASAS con COCHERA TECHADA (3 casas de 8 ) 
 
Oportunidad: Casas a Estrenar en Fraccionamiento Residencial Privado en el municipio de Apodaca cerca de una de las zonas industriales de Nuevo León, y también cerca de uno de los centros comerciales más grandes de la ciudad. 
 
Las propiedades que se encuentran en el fraccionamiento Residencial Valle Azul 
Constan de 2 plantas, 3 recámaras más 1 estancia, 3 baños completos (1 baño en la planta baja, 2 en planta alta); áreas de: cocina, sala-comedor, área de lavandería techada, área de jardín; equipada con una cochera con espacio para 2 autos. El fraccionamiento es privado con vigilancia 24/7. 
 
159m2 construcción, 112m2 terreno (7m frente x 16m fondo). 
 
 
THO2441836","Residencial Valle Azul, Residencial Valle Azul, Apodaca, Nuevo León",1625000.00
769419810,25,25.727588,-100.3992,3,5,336,374,"Hermosa y amplia residencia en la mejor zona con mayor plusvalía de Cumbres.Donde NUNCA se inunda, y nunca tienes problemas para llegar o entrar a tu fraccionamiento y casa en torrenciales, huracanes, y tormentas. Esta casa es solo para aquellas personas especiales que buscan una casa especial, con un alto nivel de vida y amplios espacios con jardín grande para los eventos sociales, con terreno excedente y que realmente quieran y puedan vivir en este exclusivo fraccionamiento y sobre todo en este tipo de residencia, la mas grande en su tipo de su área. Se entrega equipada y con muchos accesorios: 7 minisplit inverter, candiles, persianas y algunos muebles de madera fabricados ala medida. 3 plantas1er planta- Recibidor con candil- sala y comedor con candiles y mini Split inverter con persianas- cocina integral con granito, parrilla campana, lavavajillas, horno y microondas, refrigerador, con candil, persiana y mini Split inverter- lavandería con abanico y persiana- 1/2 baño con placa de mármol con lava neta de madera e iluminación- cochera para 2 carros 2 planta- amplia recámara principal con abanico, persianas, mini Split inverter, con balcón a todo lo largo de la recámara, con vestidor y baño completo con canceles de cristal e iluminación led_ amplia estancia con abanico, persiana, mini Split inverter y centro de entretenimiento de madera toda una pared- 2 recámaras secundarias cada una con abanico y mini Split , persianas, vestidor y baño completo con iluminación led- closet de blancos con zincSótano- amplio sótano con 2 abanicos, mini Split inverter, con closet y baño completo iluminación le d- Terraza con abanico - Jardín muy grande (25 mts) incluye cama elástica grande. (Brincolin).- Cuarto de servicio con baño completo con entrada independiente Todos los baños tienen su lava neta de maderaLa recámara principal si gustan se queda porque fue hecha a la medida madera con mármol. SKU:8B96-43D3","Bosques De Las Cumbres, Monterrey, Nuevo León",9450000.00
769424085,25,25.73858,-100.4076,3,4,450,450,"Primer pisoCochera techada para 2-3 carros. Cuenta además con un gran patio adyacente al frente de la casa para ser utilizado como estacionamiento o área social.Area de jardín con alberca muy grande que incluye cascada iluminada y resbaladeroPalapa equipada con parrilla para carnes asadas. Horno y puertas son de ac. inoxidableSala/comedor muy amplios con chimenea de gasAmplio recibidor con baño completoEstancia que puede servir para estudio o cuarto de TV con mini splitCocina integral muy amplia con cubierta de granito, mini split y lavandería adyacente con baño completoSegundo PisoRecámara principal muy grande con baño completo y walking closet con vista al área de la alberca2 recámaras secundarias muy grandes con baño completo y walking closet. Una de ellas con vista al área de la albercaEstancia que puede servir para gimnasio o cuarto de TVCloset de blancos con sink integradoSótanoSótano muy grande debajo del área sala/comedor con acceso independiente para ser utilizado como área de juegos u oficina** Mini splits instalados en todas las recámarasInformes:Lucero Cavazos81 2202 2458 SKU:A075-4021","Cumbres Elite, Monterrey, Nuevo León",8000000.00
769424102,25,25.555356,-100.2323,3,3,327,357,"lista para entregar en 2 meses. Planta Baja:Vestíbulo PrincipalSala-ComedorCocina-AlacenaHome TeatherLavanderíaCuarto de servicio con baño completo Baño de visitas PórticoCochera techada para dos automóvilesBodega bajo escalera y bodega en pasillo de servicioPasillo de servicioPatio de servicio Planta Alta:3 Recamaras con baño vestidorEstanciaDos terrazas en planta alta Información adicional materiales, acabados y accesorios:Block Santa Bárbara Cemento MoctezumaYeso ImperialCableado marca Indiana Porcelanato 60x60 micro sellado y rectificado Accesorios sanitarios y regaderas marca Castel Granito con faldón y zoclo (área de lavabos) Ventanas Eurovent Puertas interiores de madera solida de Banak forrado con triplay de Ocume o Caobilla Impermeabilizante fibratado de 3 años con malla de refuerzo marca Thermotek, Cover o Impac Pintura exterior* Fotos de la casa muestraTiempo de Entrega Mayo 2019Informes:Lucero Cavazos81 2202 2458 SKU:A6BD-4DC6","El Uro, Monterrey, Nuevo León",7185360.00
769424905,25,25.738201,-100.3873,3,3,180,220,"Hermosa casa en cumbres 6to Sector cerca de avenidad Leones, plazas comerciales y parques.''Recibidor, comedor, sala con clima, baño de visitas abajo, 3 recamaras en la PA, la principal con baño, vestidor y clima, las dos recamaras secundarias con closet, minisplit y baño compartido. Estancia, y terraza de 20m2.Amplia cocina integral con barra, lavanderia techada, cochera techada y porton electrico para 2 carros. Patio con pasillo lateral y un cuarto de servicio con su baño completo.Protecciones en toda la casa, concina con estufa y campana y ventiladores en el techo. 3 recamaras y un cuarto de servicio con su baño.Informes:Lucero Cavazos81 2202 2458 SKU:7611-4B17","Las Cumbres, Monterrey, Nuevo León",3750000.00
769428988,25,25.754272,-100.4165,4,3,162,229,"Preciosa Casa en fraccionamiento Privado con alberca y otras amenidades. Planta baja: cochera triple techada, sala, cocina integral, medio baño, patio, lavanderia techada. 2nd planta: 3 recamaras, 2 baños, estancia de TV. La recamara principal con baño vestidor y balcon, las secundarias con closets. 3er piso: 1 recamara con baño completo, estancia de TV y terraza. Todas las recamaras climatizadas. La casa equipada con persianas en toda la casa. Facil acceso a Leones, Ruiz Cortinez o Lincoln. SKU:E8F8-4D26","Puerta De Hierro, Monterrey, Nuevo León",3900000.00
769429017,25,25.727588,-100.3992,3,4,165,213,"Hermosa casa con área de 15 de frente x 11 de fondo cochera doble techada, en fraccionamiento privado con vigilancia 24/7. Sala comedor cocina integral amplia con espacio para antecomedor, 3 recamáras, la principal con baño y walking closet, otra recamara con baño propio y la 3er recamara baño exterior, todas con closet amplios. Estancia para TV. Patio pequeño con espacio para mesa de jardin y asador.Informes:Lucero Cavazos81 2202 2458 SKU:4566-4324","Bosques De Las Cumbres, Monterrey, Nuevo León",4300000.00
769430190,25,25.73858,-100.4076,3,3,144,288,"Casa en zona de gran gran plusvalía Con un extra importante Casa única en Cumbres Elite Premier en primer fraccionamiento de la zona compra ahora y gana gran Plusvalia Casa nueva al 100 creada con amor entrando cochera para dos autos puerta de seguridad y jardinera más pasillo Cuenta con Sala comedor barra de cocina desayunador lavandería y cuarto de servicio Segundo piso con gran estancia para cine o estudio dos cuartos con área de closet y baño de gran tamaño y recámara principal con gran baño y vestidor Sótano con jardín para cuarto o estudio o cuarto para fiestas el cual llega a jardín La gran ventaja cuenta con ventanas amplias que dan una gran vista a las montañas 
Monterrey, Nuevo Leon SKU:65BE-4DBC","Cumbres Elite, Monterrey, Nuevo León",3250000.00
769430401,36,25.416615,-100.1591,3,4,297,254,"INCREÍBLES VISTAS Y UNA UBICACIÓN PRIVILEGIADA 
 
FRACCIONAMIENTO PRIVADO 
 
-2 NIVELES 
 
-SALA 
 
-COMEDOR 
 
-3 RECÁMARAS 
 
-4 BAÑOS COMPLETOS 
 
-1 MEDIO BAÑO 
 
-SALA DE TV 
 
-BODEGA 
 
-CUARTO DE SERVICIO 
 
-JARDÍN 
 
-LAVANDERÍA 
 
-TERRAZA SKU:02C1-4061","Santiago, Nuevo León",5500000.00
769430571,25,25.533682,-100.2082,4,4,238,302,"ID. VORTICE INMUEBLES 01-CV-0403 
 
Lujosa residencia en exclusivo fraccionamiento en Carretera Nacional. Cuenta con privilegiada ubicación frente a parque, hermosas vistas, con recámara principal en planta baja, altamente equipada para brindar comodidad y con espectacular terraza para área social. 
 
Colonia: Valles de Cristal 
Terreno: 238.32 m2 | Frente 12 m | Tipo: Regular | Topografía: Plano 
Construcción: 302 m2 | Edad: 3 años 
Plantas: 3 | Recámaras: 4 
 
 PLANTA BAJA 
Cochera doble techada | Jardín al frente | Lobby recibidor | Sala | ó baño | Cocina equipada con estufa, campana y barra de granito | Comedor | Amplia recámara principal con baño completo y clóset vestidor equipado | patio y pasillo de servicio. 
 
PLANTA ALTA 
2 recámaras cada una con baño completo y clóset de pared equipado | 2ª recámara principal vista al parque con balcón, cuenta con baño completo y clóset vestidor equipado | Área de estudio | Lavandería interior | Bodega. 
 
3ª PLANTA 
Terraza principal equipada con área de asador, abanicos, luminarias | 2ª terraza de servicio con ó baño y cuarto de bodega. SKU:9DDC-4BA1","Valles De Cristal, Monterrey, Nuevo León",7200000.00
